customer_id,age_group,gender,country,customer_type,acquisition_channel,signup_date,product_category_preference,device_type,latent_business_profile,last_purchase_date,first_purchase_date,number_of_orders,total_spend,total_profit,net_revenue_after_returns,return_count,discounted_orders,total_discount_amount,average_order_value,days_since_last_purchase,customer_lifetime_value,return_rate,discount_dependency,repeat_purchase_flag,high_value_customer_flag,purchase_frequency,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,customer_segment,churn_risk_score,churn_risk_label
CUS-06668,35-44,Female,Germany,Returning,Display Ads,2024-09-19,Dresses,Mobile,At Risk,2024-10-04,2024-10-04,1,128.85,36.67,0.0,1,1,16.65,128.85,454,128.85,1.0,0.11443298969072165,0,0,0.7787846481876333,454,1,128.85,1,1,1,111,Hibernating,92,High risk
CUS-03061,25-34,Male,Netherlands,Returning,Google Search,2023-03-22,Jeans,Desktop,Hibernating,2024-11-22,2023-09-13,2,127.19,27.35,86.88,1,2,23.5,63.595,405,127.19,0.5,0.15594929988718562,1,0,0.718996062992126,405,2,127.19,1,1,1,111,Hibernating,92,High risk
CUS-03304,25-34,Male,Germany,Returning,Meta Ads,2023-08-01,Accessories,Desktop,Hibernating,2024-02-23,2023-09-28,2,126.97,49.04,77.05,1,2,28.03,63.485,678,126.97,0.5,0.18083870967741936,1,0,0.8263574660633484,678,2,126.97,1,1,1,111,Hibernating,92,High risk
CUS-03687,18-24,Female,Germany,Returning,Google Search,2023-08-23,Shoes,Mobile,At Risk,2024-12-29,2023-10-15,2,126.4,32.3,59.09,1,2,27.18,63.2,368,126.4,0.5,0.1769761687719755,1,0,0.8474477958236659,368,2,126.4,2,1,1,211,Hibernating,92,High risk
CUS-00223,18-24,Female,Germany,Returning,Meta Ads,2023-05-16,Jeans,Mobile,At Risk,2023-11-25,2023-09-04,3,126.39,44.660000000000004,101.64,1,3,14.36,42.13,768,126.39,0.3333333333333333,0.10202486678507992,1,0,1.1402185223725287,768,3,126.39,1,2,1,121,Hibernating,92,High risk
CUS-03233,55+,Female,Netherlands,Returning,TikTok Ads,2023-04-30,Dresses,Mobile,At Risk,2024-01-17,2023-07-15,3,125.93,49.78,96.0,1,3,16.58,41.97666666666667,715,125.93,0.3333333333333333,0.11634271279208476,1,0,1.1215455475946774,715,3,125.93,1,2,1,121,Hibernating,92,High risk
CUS-00137,18-24,Male,Italy,Returning,Organic Search,2023-05-13,Jeans,Mobile,At Risk,2024-07-07,2023-08-14,2,125.8,40.61,65.27,1,2,9.79,62.9,543,125.8,0.5,0.07220296482041448,1,0,0.7577800829875518,543,2,125.8,1,1,1,111,Hibernating,92,High risk
CUS-09985,35-44,Male,Spain,Returning,TikTok Ads,2023-11-01,Accessories,Tablet,Hibernating,2024-05-18,2024-03-18,2,124.97,40.82,30.09,1,2,23.549999999999997,62.485,593,124.97,0.5,0.15856450309722597,1,0,0.9223484848484848,593,2,124.97,1,2,1,121,Hibernating,92,High risk
CUS-03180,35-44,Female,France,Returning,Affiliate,2024-11-06,Jeans,Mobile,Hibernating,2024-11-06,2024-11-06,1,124.48,32.38,0.0,1,1,11.7,124.48,421,124.48,1.0,0.08591569980907621,0,0,0.8675771971496438,421,1,124.48,1,1,1,111,Hibernating,92,High risk
CUS-09445,35-44,Male,UK,Returning,Organic Search,2023-03-27,Accessories,Mobile,Hibernating,2024-01-19,2023-07-17,2,120.43,32.14,27.35,1,2,20.68,60.215,713,120.43,0.5,0.14655233505775633,1,0,0.7225519287833828,713,2,120.43,1,2,1,121,Hibernating,92,High risk
CUS-04660,25-34,Female,UK,Returning,Affiliate,2024-02-23,Accessories,Desktop,Hibernating,2024-05-29,2024-03-28,2,119.25,55.41,34.79,1,2,16.259999999999998,59.625,582,119.25,0.5,0.11999114456497675,1,0,1.0774336283185841,582,2,119.25,1,1,1,111,Hibernating,92,High risk
CUS-01941,25-34,Male,Spain,Returning,Display Ads,2023-03-03,Dresses,Mobile,At Risk,2023-11-10,2023-03-27,2,118.58,37.379999999999995,59.43,1,2,21.34,59.29,783,118.58,0.5,0.15251572327044027,1,0,0.7057971014492753,783,2,118.58,1,1,1,111,Hibernating,92,High risk
CUS-01725,25-34,Male,UK,Returning,TikTok Ads,2023-10-19,Jeans,Tablet,At Risk,2024-06-22,2024-03-22,2,116.1,33.09,51.64,1,2,20.16,58.05,558,116.1,0.5,0.14795244385733158,1,0,0.9074534161490683,558,2,116.1,1,1,1,111,Hibernating,92,High risk
CUS-09027,35-44,Female,France,Returning,Meta Ads,2023-02-19,Shoes,Mobile,Hibernating,2023-06-14,2023-03-05,2,115.24,30.229999999999997,80.63,1,2,22.080000000000002,57.62,932,115.24,0.5,0.16079230993300322,1,0,0.6977077363896848,932,2,115.24,1,2,1,121,Hibernating,92,High risk
CUS-06219,25-34,Male,France,Returning,Meta Ads,2024-01-09,Shoes,Desktop,Hibernating,2024-03-19,2024-01-11,2,115.03,33.05,52.2,1,2,14.59,57.515,653,115.03,0.5,0.11255979015584014,1,0,1.0103734439834025,653,2,115.03,1,2,1,121,Hibernating,92,High risk
CUS-07094,25-34,Female,France,Returning,Google Search,2023-09-17,Dresses,Mobile,At Risk,2023-11-22,2023-10-06,2,114.75,30.65,64.91,1,2,21.32,57.375,771,114.75,0.5,0.15668405967516721,1,0,0.8727598566308243,771,2,114.75,1,2,1,121,Hibernating,92,High risk
CUS-00975,25-34,Male,France,Returning,Affiliate,2023-08-30,Accessories,Mobile,Hibernating,2024-01-29,2023-12-05,2,107.14,32.31,27.23,1,2,10.64,53.57,703,107.14,0.5,0.09033791815248769,1,0,0.8543859649122808,703,2,107.14,1,1,1,111,Hibernating,92,High risk
CUS-06057,25-34,Male,France,Returning,Organic Search,2024-03-14,Dresses,Mobile,At Risk,2024-04-20,2024-04-20,1,106.53,32.64,0.0,1,1,18.22,106.53,621,106.53,1.0,0.14605210420841683,0,0,0.5550911854103343,621,1,106.53,1,1,1,111,Hibernating,92,High risk
CUS-04789,18-24,Male,UK,Returning,TikTok Ads,2023-04-19,Jeans,Desktop,Hibernating,2024-03-30,2023-09-01,2,103.64,28.33,47.79,1,2,13.23,51.82,642,103.64,0.5,0.11320270385898862,1,0,0.7393724696356275,642,2,103.64,1,1,1,111,Hibernating,92,High risk
CUS-02044,25-34,Female,Germany,Returning,Email,2023-04-11,Dresses,Mobile,At Risk,2023-10-13,2023-09-27,2,99.76,21.96,35.03,1,2,19.71,49.88,811,99.76,0.5,0.16497865572947185,1,0,0.733433734939759,811,2,99.76,1,1,1,111,Hibernating,92,High risk
CUS-02522,25-34,Male,France,Returning,Organic Search,2024-04-30,Sportswear,Mobile,Potential Loyalists,2024-10-19,2024-10-19,1,98.65,31.48,0.0,1,1,13.63,98.65,439,98.65,1.0,0.12139294620591379,0,0,0.5977905073649754,439,1,98.65,1,1,1,111,Hibernating,92,High risk
CUS-01599,25-34,Female,Poland,Returning,Email,2023-02-23,Shoes,Mobile,Loyal Customers,2024-09-10,2024-06-16,2,97.88999999999999,41.42,69.74,1,2,6.05,48.94499999999999,478,97.88999999999999,0.5,0.0582066576871272,1,0,0.7003835091083412,478,2,97.88999999999999,1,1,1,111,Hibernating,92,High risk
CUS-04597,35-44,Female,France,Returning,Google Search,2023-01-11,Shoes,Mobile,Hibernating,2023-04-18,2023-04-18,1,96.87,29.75,0.0,1,1,8.35,96.87,989,96.87,1.0,0.0793575365900019,0,0,0.3363259668508287,989,1,96.87,1,1,1,111,Hibernating,92,High risk
CUS-06095,18-24,Female,UK,Returning,Email,2023-08-13,Jeans,Desktop,Hibernating,2024-04-07,2024-03-02,2,96.25,26.27,53.52,1,2,14.33,48.125,634,96.25,0.5,0.12958943751130403,1,0,0.837729357798165,634,2,96.25,1,2,1,121,Hibernating,92,High risk
CUS-00285,18-24,Female,Italy,Returning,Google Search,2024-02-12,Jeans,Mobile,At Risk,2024-12-25,2024-05-24,2,91.44,22.32,37.83,1,2,22.54,45.72,372,91.44,0.5,0.1977539919284085,1,0,1.0602322206095791,372,2,91.44,2,1,1,211,Hibernating,92,High risk
CUS-07653,55+,Female,Italy,Returning,Meta Ads,2024-11-25,Shoes,Mobile,Hibernating,2024-11-25,2024-11-25,1,91.08,27.4,0.0,1,1,13.31,91.08,402,91.08,1.0,0.12750263435194942,0,0,0.9085820895522387,402,1,91.08,1,1,1,111,Hibernating,92,High risk
CUS-04288,45-54,Female,Netherlands,Returning,Organic Search,2023-01-08,Dresses,Desktop,At Risk,2024-06-29,2024-06-29,1,87.73,28.01,0.0,1,1,6.25,87.73,551,87.73,1.0,0.06650351138540114,0,0,0.33539944903581265,551,1,87.73,1,1,1,111,Hibernating,92,High risk
CUS-00444,35-44,Female,Italy,Returning,Organic Search,2023-04-15,Accessories,Desktop,Hibernating,2023-10-27,2023-08-15,3,85.93,31.77,58.86,1,3,21.33,28.643333333333334,797,85.93,0.3333333333333333,0.19886257691590525,1,0,1.104586693548387,797,3,85.93,1,2,1,121,Hibernating,92,High risk
CUS-03856,25-34,Male,Germany,Returning,Display Ads,2024-03-21,Shoes,Mobile,Hibernating,2024-03-28,2024-03-28,1,85.42,19.23,0.0,1,1,19.5,85.42,644,85.42,1.0,0.1858558902020587,0,0,0.5610599078341014,644,1,85.42,1,1,1,111,Hibernating,92,High risk
CUS-02142,25-34,Male,Poland,Returning,Display Ads,2023-12-12,Sportswear,Desktop,Discount Seekers,2025-04-10,2024-09-22,2,84.62,16.39,84.62,0,2,35.09,42.31,266,84.62,0.0,0.2931250522095063,1,0,0.9727030625832223,266,2,84.62,2,1,1,211,Hibernating,92,High risk
CUS-08714,18-24,Female,France,Returning,Google Search,2023-10-24,Accessories,Desktop,Hibernating,2025-01-26,2024-05-22,2,82.05000000000001,21.82,26.1,1,2,17.6,41.025000000000006,340,82.05000000000001,0.5,0.17661816357250376,1,0,0.9131250000000001,340,2,82.05000000000001,2,2,1,221,Hibernating,92,High risk
CUS-03209,25-34,Male,France,Returning,Affiliate,2023-03-19,Accessories,Mobile,Hibernating,2023-08-15,2023-06-24,2,81.9,26.46,43.45,1,2,12.05,40.95,870,81.9,0.5,0.12825971261309208,1,0,0.7168792934249264,870,2,81.9,1,1,1,111,Hibernating,92,High risk
CUS-08924,35-44,Female,France,Returning,Google Search,2024-08-05,Bags,Desktop,At Risk,2024-09-01,2024-09-01,1,78.34,25.42,0.0,1,1,16.62,78.34,487,78.34,1.0,0.17502106149957877,0,0,0.710603112840467,487,1,78.34,1,1,1,111,Hibernating,92,High risk
CUS-00760,55+,Female,Germany,Returning,Meta Ads,2024-01-01,Sportswear,Desktop,Discount Seekers,2025-03-15,2024-09-24,2,77.46000000000001,14.4,77.46000000000001,0,2,33.18,38.730000000000004,292,77.46000000000001,0.0,0.2998915401301518,1,0,0.9993160054719562,292,2,77.46000000000001,2,1,1,211,Hibernating,92,High risk
CUS-09401,35-44,Female,Italy,Returning,Affiliate,2024-12-03,Shoes,Mobile,At Risk,2025-03-19,2025-03-19,1,76.84,18.74,0.0,1,1,8.71,76.84,288,76.84,1.0,0.10181180596142607,0,0,0.927030456852792,288,1,76.84,2,1,1,211,Hibernating,92,High risk
CUS-06197,35-44,Male,Italy,Returning,Email,2023-07-04,Sportswear,Mobile,Discount Seekers,2025-03-03,2025-03-03,1,76.42,15.58,76.42,0,1,30.32,76.42,304,76.42,0.0,0.2840547123852351,0,0,0.4004934210526316,304,1,76.42,2,1,1,211,Hibernating,92,High risk
CUS-01580,25-34,Female,France,Returning,Google Search,2024-07-27,Jeans,Mobile,Hibernating,2024-08-03,2024-08-03,1,75.92,14.22,0.0,1,1,11.87,75.92,516,75.92,1.0,0.1352090215286479,0,0,0.6983747609942639,516,1,75.92,1,1,1,111,Hibernating,92,High risk
CUS-02858,25-34,Female,Netherlands,Returning,Display Ads,2023-07-05,Jeans,Tablet,At Risk,2024-01-31,2023-12-09,2,74.43,21.93,23.07,1,2,6.96,37.215,701,74.43,0.5,0.085514190932547,1,0,0.8018660812294182,701,2,74.43,1,1,1,111,Hibernating,92,High risk
CUS-03052,35-44,Female,Italy,Returning,TikTok Ads,2023-09-02,Accessories,Mobile,Hibernating,2024-05-15,2024-01-30,2,73.11,25.57,43.15,1,2,16.58,36.555,596,73.11,0.5,0.18485895863529936,1,0,0.8573943661971831,596,2,73.11,1,1,1,111,Hibernating,92,High risk
CUS-09279,25-34,Female,Spain,Returning,Meta Ads,2023-04-08,Beauty,Mobile,Hibernating,2024-09-16,2023-10-22,2,69.88,26.18,42.23,1,2,14.89,34.94,472,69.88,0.5,0.17565176359561166,1,0,0.7312312312312312,472,2,69.88,1,2,1,121,Hibernating,92,High risk
CUS-01714,45-54,Female,Netherlands,Returning,Email,2023-07-25,Jeans,Desktop,Hibernating,2023-08-31,2023-08-31,1,69.41,13.17,0.0,1,1,9.41,69.41,854,69.41,1.0,0.1193859426541487,0,0,0.4099326599326599,854,1,69.41,1,1,1,111,Hibernating,92,High risk
CUS-01120,35-44,Female,Germany,Returning,Meta Ads,2023-03-06,Jeans,Mobile,Hibernating,2023-08-09,2023-08-09,1,68.96,13.11,0.0,1,1,14.54,68.96,876,68.96,1.0,0.1741317365269461,0,0,0.3539244186046511,876,1,68.96,1,1,1,111,Hibernating,92,High risk
CUS-01953,25-34,Female,Italy,Returning,Email,2023-12-18,Jeans,Mobile,At Risk,2024-04-11,2024-04-11,1,68.86,19.96,0.0,1,1,4.75,68.86,630,68.86,1.0,0.0645292759135987,0,0,0.49026845637583893,630,1,68.86,1,1,1,111,Hibernating,92,High risk
CUS-02405,35-44,Female,UK,Returning,Email,2023-06-07,Accessories,Desktop,Hibernating,2024-02-04,2023-11-12,2,64.71,26.68,30.3,1,2,9.66,32.355,697,64.71,0.5,0.12989108511496572,1,0,0.7779552715654952,697,2,64.71,1,1,1,111,Hibernating,92,High risk
CUS-02731,18-24,Non-binary/Other,Germany,Returning,Organic Search,2024-02-22,Beauty,Mobile,Potential Loyalists,2025-04-05,2025-02-16,2,63.38,28.91,41.78,1,2,5.5600000000000005,31.69,271,63.38,0.5,0.08064984044096317,1,0,1.0758468335787923,271,2,63.38,2,1,1,211,Hibernating,92,High risk
CUS-05145,45-54,Male,UK,Returning,Meta Ads,2023-12-11,Shoes,Desktop,At Risk,2024-08-26,2024-08-26,1,61.55,18.09,0.0,1,1,5.05,61.55,493,61.55,1.0,0.07582582582582582,0,0,0.48570478723404253,493,1,61.55,1,1,1,111,Hibernating,92,High risk
CUS-04567,25-34,Female,France,Returning,Organic Search,2023-08-12,Beauty,Desktop,Hibernating,2023-10-19,2023-10-19,1,60.67,15.63,0.0,1,1,14.18,60.67,805,60.67,1.0,0.18944555778223113,0,0,0.41838487972508587,805,1,60.67,1,1,1,111,Hibernating,92,High risk
CUS-00789,35-44,Male,Poland,Returning,Google Search,2023-10-13,Shoes,Mobile,Hibernating,2023-11-29,2023-11-29,1,60.57,15.57,0.0,1,1,10.98,60.57,764,60.57,1.0,0.15345911949685537,0,0,0.4503699136868064,764,1,60.57,1,1,1,111,Hibernating,92,High risk
CUS-06602,25-34,Male,Poland,Returning,Meta Ads,2024-11-28,Jeans,Tablet,At Risk,2024-12-05,2024-12-05,1,60.41,9.3,0.0,1,1,14.73,60.41,392,60.41,1.0,0.19603406973649187,0,0,0.9154135338345865,392,1,60.41,2,1,1,211,Hibernating,92,High risk
CUS-07229,18-24,Non-binary/Other,UK,Returning,Organic Search,2023-08-25,Shoes,Mobile,Loyal Customers,2025-03-12,2025-03-12,1,60.2,18.17,0.0,1,1,7.55,60.2,295,60.2,1.0,0.11143911439114391,0,0,0.42470930232558135,295,1,60.2,2,1,1,211,Hibernating,92,High risk
CUS-08559,25-34,Male,UK,Returning,Affiliate,2024-03-31,Beauty,Mobile,Hibernating,2024-04-09,2024-04-09,1,60.07,15.93,0.0,1,1,8.26,60.07,632,60.07,1.0,0.12088394555831992,0,0,0.5698127925117005,632,1,60.07,1,1,1,111,Hibernating,92,High risk
CUS-09077,18-24,Female,France,Returning,Email,2024-01-03,Jeans,Mobile,At Risk,2024-07-13,2024-07-13,1,59.56,16.11,0.0,1,1,5.24,59.56,537,59.56,1.0,0.0808641975308642,0,0,0.5010288065843621,537,1,59.56,1,1,1,111,Hibernating,92,High risk
CUS-02068,25-34,Male,France,Returning,Organic Search,2024-10-16,Shoes,Desktop,At Risk,2024-11-28,2024-11-28,1,59.3,12.38,0.0,1,1,8.72,59.3,399,59.3,1.0,0.12819758894442812,0,0,0.8263574660633484,399,1,59.3,1,1,1,111,Hibernating,92,High risk
CUS-01543,55+,Female,Netherlands,Returning,Email,2024-02-20,Jeans,Mobile,Hibernating,2024-02-23,2024-02-23,1,57.97,12.11,0.0,1,1,9.32,57.97,678,57.97,1.0,0.1385049784514787,0,0,0.5363436123348018,678,1,57.97,1,1,1,111,Hibernating,92,High risk
CUS-03302,25-34,Male,UK,Returning,TikTok Ads,2024-12-09,Dresses,Mobile,At Risk,2025-03-26,2025-03-26,1,53.62,12.69,0.0,1,1,8.41,53.62,281,53.62,1.0,0.13557955827825247,0,0,0.9413659793814434,281,1,53.62,2,1,1,211,Hibernating,92,High risk
CUS-06706,35-44,Female,Italy,Returning,Organic Search,2023-11-11,Jeans,Mobile,Hibernating,2023-11-26,2023-11-26,1,53.48,7.64,0.0,1,1,6.88,53.48,767,53.48,1.0,0.11398277004638833,0,0,0.4670716112531969,767,1,53.48,1,1,1,111,Hibernating,92,High risk
CUS-08027,35-44,Male,Poland,Returning,Display Ads,2024-11-07,Jeans,Mobile,Hibernating,2024-12-23,2024-12-23,1,51.48,13.34,0.0,1,1,3.95,51.48,374,51.48,1.0,0.07126104997293885,0,0,0.8696428571428572,374,1,51.48,2,1,1,211,Hibernating,92,High risk
CUS-08334,35-44,Male,France,Returning,Organic Search,2024-05-07,Shoes,Desktop,Hibernating,2024-05-22,2024-05-22,1,49.09,13.21,0.0,1,1,10.86,49.09,589,49.09,1.0,0.18115095913261048,0,0,0.6047185430463576,589,1,49.09,1,1,1,111,Hibernating,92,High risk
CUS-02126,18-24,Female,France,Returning,Google Search,2023-06-06,Shoes,Desktop,Hibernating,2023-06-13,2023-06-13,1,47.63,15.82,0.0,1,1,6.45,47.63,933,47.63,1.0,0.11926775147928993,0,0,0.388563829787234,933,1,47.63,1,1,1,111,Hibernating,92,High risk
CUS-05503,25-34,Female,Spain,Returning,Affiliate,2023-08-16,Jeans,Mobile,Discount Seekers,2024-08-06,2024-05-31,2,46.480000000000004,11.11,46.480000000000004,0,2,20.42,23.240000000000002,513,46.480000000000004,0.0,0.3052316890881913,1,0,0.8406214039125433,513,2,46.480000000000004,1,1,1,111,Hibernating,92,High risk
CUS-01223,25-34,Male,France,Returning,TikTok Ads,2023-07-17,Bags,Desktop,At Risk,2023-12-10,2023-12-10,1,46.29,9.24,0.0,1,1,6.29,46.29,753,46.29,1.0,0.1196272346899962,0,0,0.40628476084538373,753,1,46.29,1,1,1,111,Hibernating,92,High risk
CUS-01853,18-24,Female,Spain,Returning,Google Search,2023-12-15,Jeans,Mobile,At Risk,2024-01-27,2024-01-27,1,45.26,8.14,0.0,1,1,3.18,45.26,705,45.26,1.0,0.06564822460776219,0,0,0.4883021390374332,705,1,45.26,1,1,1,111,Hibernating,92,High risk
CUS-07021,18-24,Female,Italy,Returning,Organic Search,2024-04-06,Dresses,Mobile,At Risk,2024-04-12,2024-04-12,1,44.69,6.68,0.0,1,1,8.39,44.69,629,44.69,1.0,0.15806330067822158,0,0,0.5751968503937007,629,1,44.69,1,1,1,111,Hibernating,92,High risk
CUS-01365,18-24,Female,Italy,Returning,Google Search,2023-07-27,Accessories,Mobile,Hibernating,2023-12-04,2023-09-21,2,42.53,14.97,21.19,1,2,8.01,21.265,759,42.53,0.5,0.15848832607835378,1,0,0.8217097862767154,759,2,42.53,1,1,1,111,Hibernating,92,High risk
CUS-01732,45-54,Female,Germany,Returning,Google Search,2023-03-26,Beauty,Mobile,Hibernating,2023-12-09,2023-08-05,2,38.89,13.88,19.55,1,2,9.61,19.445,754,38.89,0.5,0.1981443298969072,1,0,0.7218379446640316,754,2,38.89,1,1,1,111,Hibernating,92,High risk
CUS-04308,18-24,Female,Italy,Returning,Google Search,2024-11-27,Accessories,Mobile,Hibernating,2025-01-24,2025-01-24,1,35.09,12.58,0.0,1,1,5.97,35.09,342,35.09,1.0,0.14539698002922552,0,0,0.9131250000000001,342,1,35.09,2,1,1,211,Hibernating,92,High risk
CUS-07887,35-44,Male,UK,Returning,Google Search,2023-03-23,Jeans,Mobile,Hibernating,2023-04-02,2023-04-02,1,34.02,10.1,0.0,1,1,6.5,34.02,1005,34.02,1.0,0.16041461006910165,0,0,0.3598522167487685,1005,1,34.02,1,1,1,111,Hibernating,92,High risk
CUS-07763,25-34,Male,Netherlands,Returning,Meta Ads,2023-10-23,Accessories,Mobile,Hibernating,2024-04-16,2024-04-16,1,28.32,7.89,0.0,1,1,3.17,28.32,625,28.32,1.0,0.100666878374087,0,0,0.4559925093632959,625,1,28.32,1,1,1,111,Hibernating,92,High risk
CUS-01691,45-54,Female,Poland,Returning,Email,2023-04-30,Accessories,Mobile,Hibernating,2023-11-26,2023-11-26,1,27.83,7.5,0.0,1,1,5.19,27.83,767,27.83,1.0,0.15717746820109027,0,0,0.3738485158648925,767,1,27.83,1,1,1,111,Hibernating,92,High risk
CUS-02248,35-44,Male,Germany,Returning,Meta Ads,2024-02-02,Dresses,Desktop,At Risk,2024-11-29,2024-04-09,4,467.42999999999995,125.75,363.7,2,4,141.28,116.85749999999999,398,467.42999999999995,0.5,0.23209738627589496,1,0,2.090128755364807,398,4,467.42999999999995,2,3,4,234,At Risk,90,High risk
CUS-05932,25-34,Female,France,Returning,Google Search,2023-06-29,Shoes,Mobile,Discount Seekers,2025-02-21,2024-09-10,5,434.9,106.79,176.42000000000002,3,5,121.08,86.97999999999999,314,434.9,0.6,0.21777761789992445,1,0,1.9915485278080698,314,5,434.9,2,4,4,244,At Risk,90,High risk
CUS-00487,55+,Male,Italy,Returning,Meta Ads,2023-12-01,Shoes,Desktop,Hibernating,2024-02-01,2024-01-10,4,430.5,93.34,369.35,1,4,136.42,107.625,700,430.5,0.25,0.24063359909687435,1,0,1.9173228346456694,700,4,430.5,1,3,4,134,Discount Seekers,90,High risk
CUS-04488,18-24,Male,Spain,Returning,TikTok Ads,2023-07-10,Jeans,Desktop,At Risk,2024-11-09,2023-07-26,4,428.27,139.81,294.89,1,4,108.39,107.0675,418,428.27,0.25,0.20197145306152872,1,0,1.6125827814569538,418,4,428.27,1,3,4,134,At Risk,90,High risk
CUS-01685,25-34,Male,Spain,Returning,Email,2023-01-25,Jeans,Mobile,Hibernating,2024-06-28,2023-03-23,4,355.64,68.55,232.01,1,4,99.1,88.91,552,355.64,0.25,0.2179267273606896,1,0,1.3628731343283582,552,4,355.64,1,3,3,133,At Risk,90,High risk
CUS-07068,25-34,Female,UK,Returning,Email,2023-10-05,Bags,Mobile,At Risk,2024-07-09,2024-04-14,3,338.98,106.42,243.59,1,3,87.83,112.99333333333334,541,338.98,0.3333333333333333,0.20578243246409408,1,0,1.3379120879120878,541,3,338.98,1,2,3,123,Hibernating,90,High risk
CUS-09275,25-34,Female,Germany,Returning,Meta Ads,2023-06-04,Dresses,Mobile,Discount Seekers,2025-03-27,2024-04-02,4,331.33,60.44,102.99,2,4,117.73,82.8325,280,331.33,0.5,0.2621698659421904,1,0,1.5509554140127388,280,4,331.33,2,3,3,233,Discount Seekers,90,High risk
CUS-05291,35-44,Female,Spain,Returning,TikTok Ads,2023-09-17,Jeans,Mobile,Discount Seekers,2025-03-09,2024-06-14,4,295.7,72.68,224.93,1,4,95.18,73.925,298,295.7,0.25,0.24350184199754402,1,0,1.7455197132616487,298,4,295.7,2,3,3,233,Discount Seekers,90,High risk
CUS-03963,45-54,Female,Italy,Returning,Meta Ads,2023-04-12,Jeans,Mobile,At Risk,2024-06-25,2023-04-28,4,259.86,58.46,217.53,1,4,68.91,64.965,555,259.86,0.25,0.20959941600510995,1,0,1.4683417085427135,555,4,259.86,1,3,3,133,At Risk,90,High risk
CUS-08712,18-24,Male,UK,Returning,Email,2024-04-30,Beauty,Mobile,Hibernating,2024-07-03,2024-05-05,3,250.11,71.19,222.2,1,3,75.19999999999999,83.37,547,250.11,0.3333333333333333,0.23116412037748604,1,0,1.7933715220949265,547,3,250.11,1,3,3,133,At Risk,90,High risk
CUS-03412,18-24,Male,France,Returning,Google Search,2023-12-17,Shoes,Mobile,At Risk,2024-11-09,2024-01-22,4,247.79,62.370000000000005,195.26,1,4,66.4,61.9475,418,247.79,0.25,0.21133708902256598,1,0,1.9584450402144773,418,4,247.79,1,3,3,133,At Risk,90,High risk
CUS-09013,18-24,Female,Spain,Returning,Display Ads,2024-05-30,Beauty,Mobile,Hibernating,2024-06-07,2024-05-31,3,207.81,66.61,142.71,1,3,66.67,69.27,573,207.81,0.3333333333333333,0.24289565724278636,1,0,1.8859724612736661,573,3,207.81,1,3,2,132,Discount Seekers,90,High risk
CUS-08743,18-24,Female,UK,Returning,Google Search,2024-06-24,Jeans,Mobile,Hibernating,2024-11-01,2024-08-15,3,198.56,32.89,54.37,2,3,63.06,66.18666666666667,426,198.56,0.6666666666666666,0.24103661799556608,1,0,1.970773381294964,426,3,198.56,1,3,2,132,Discount Seekers,90,High risk
CUS-06606,45-54,Female,France,Returning,Display Ads,2023-12-24,Jeans,Desktop,Hibernating,2024-04-01,2024-01-29,3,198.53,33.5,148.4,1,3,56.81,66.17666666666666,640,198.53,0.3333333333333333,0.22248766350748023,1,0,1.4827469553450607,640,3,198.53,1,2,2,122,Hibernating,90,High risk
CUS-07693,25-34,Female,France,Returning,Email,2024-10-28,Shoes,Mobile,Hibernating,2024-11-03,2024-10-30,2,188.07999999999998,34.25,61.95,1,2,63.39,94.03999999999999,424,188.07999999999998,0.5,0.25207778263808805,1,0,1.6988372093023254,424,2,188.07999999999998,1,2,2,122,Hibernating,90,High risk
CUS-06689,18-24,Male,Poland,Returning,Email,2023-12-21,Accessories,Mobile,Hibernating,2024-03-05,2024-01-12,4,171.72,57.650000000000006,141.31,1,4,57.75,42.93,667,171.72,0.25,0.2516668845600732,1,0,1.9690026954177897,667,4,171.72,1,3,2,132,Discount Seekers,90,High risk
CUS-09289,45-54,Male,Spain,Returning,Affiliate,2023-12-19,Accessories,Desktop,Hibernating,2024-08-02,2024-07-11,3,167.67,44.99,103.86999999999999,1,3,51.5,55.88999999999999,517,167.67,0.3333333333333333,0.23497741479217046,1,0,1.4727822580645162,517,3,167.67,1,3,2,132,At Risk,90,High risk
CUS-00906,35-44,Male,Germany,Returning,Meta Ads,2024-07-11,Accessories,Desktop,Hibernating,2024-08-22,2024-07-13,3,159.60000000000002,49.77,78.7,1,3,40.29,53.20000000000001,497,159.60000000000002,0.3333333333333333,0.20156085847215968,1,0,2.032931354359926,497,3,159.60000000000002,1,2,2,122,Hibernating,90,High risk
CUS-06232,25-34,Female,Italy,Returning,Organic Search,2024-05-20,Jeans,Desktop,Hibernating,2024-05-20,2024-05-20,2,136.7,16.87,61.41,1,2,44.400000000000006,68.35,591,136.7,0.5,0.24516841524019883,1,0,1.236040609137056,591,2,136.7,1,2,2,122,Hibernating,90,High risk
CUS-04998,18-24,Female,UK,Returning,Email,2024-08-05,Beauty,Mobile,Hibernating,2024-10-17,2024-10-08,2,132.49,27.82,90.94,1,2,42.15,66.245,441,132.49,0.5,0.24135364177737056,1,0,1.421206225680934,441,2,132.49,1,1,2,112,Hibernating,90,High risk
CUS-08868,25-34,Male,France,Returning,Google Search,2024-11-13,Jeans,Tablet,Hibernating,2024-11-18,2024-11-17,2,131.81,44.3,52.96,1,2,33.769999999999996,65.905,409,131.81,0.5,0.2039497523855538,1,0,1.7644927536231885,409,2,131.81,1,2,1,121,Hibernating,90,High risk
