customer_id,age_group,gender,country,customer_type,acquisition_channel,signup_date,product_category_preference,device_type,latent_business_profile,last_purchase_date,first_purchase_date,number_of_orders,total_spend,total_profit,net_revenue_after_returns,return_count,discounted_orders,total_discount_amount,average_order_value,days_since_last_purchase,customer_lifetime_value,return_rate,discount_dependency,repeat_purchase_flag,high_value_customer_flag,purchase_frequency,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,customer_segment,churn_risk_score,churn_risk_label
CUS-03616,25-34,Female,UK,Returning,Organic Search,2024-04-24,Accessories,Mobile,Loyal Customers,2025-01-20,2024-07-06,5,407.62,170.81,254.5,1,5,25.450000000000003,81.524,346,407.62,0.2,0.05876648116932598,1,0,2.9598865478119936,346,5,407.62,2,3,4,234,At Risk,65,High risk
CUS-03617,35-44,Male,Germany,Returning,Meta Ads,2023-08-18,Dresses,Mobile,Loyal Customers,2025-09-18,2024-04-21,5,383.18,158.71,319.5,1,5,30.95,76.636,105,383.18,0.2,0.07473498659841113,1,0,2.106401384083045,105,5,383.18,3,3,3,333,Potential Loyalists,36,Medium risk
CUS-03618,25-34,Male,UK,Returning,Organic Search,2024-11-15,Shoes,Tablet,Champions,2025-12-03,2025-02-12,13,1264.03,492.22,1065.64,2,13,80.68,97.23307692307692,29,1264.03,0.15384615384615385,0.05999806649760915,1,1,11.524878640776699,29,13,1264.03,5,5,5,555,High-Value Customers,13,Low risk
CUS-03619,25-34,Female,Italy,Returning,TikTok Ads,2024-02-28,Dresses,Mobile,Discount Seekers,2025-09-18,2025-02-26,4,282.43,81.46000000000001,282.43,0,4,90.31,70.6075,105,282.43,0.0,0.24228684874175027,1,0,2.170876671619614,105,4,282.43,3,3,3,333,Discount Seekers,36,Medium risk
CUS-03620,45-54,Female,Netherlands,Returning,Organic Search,2024-01-21,Sportswear,Mobile,Discount Seekers,2025-11-22,2025-07-13,2,145.62,38.54,145.62,0,2,42.239999999999995,72.81,40,145.62,0.0,0.22484829128074094,1,0,1.0274261603375527,40,2,145.62,5,1,2,512,Potential Loyalists,33,Low risk
CUS-03621,45-54,Male,France,Returning,Affiliate,2023-01-06,Shoes,Mobile,Champions,2025-09-12,2023-12-07,9,874.8,339.32,874.8,0,9,64.55,97.19999999999999,111,874.8,0.0,0.06871773034545164,1,1,3.0130614115490375,111,9,874.8,3,5,5,355,High-Value Customers,18,Low risk
CUS-03622,45-54,Male,Germany,Returning,Google Search,2024-05-23,Beauty,Mobile,Hibernating,2024-05-23,2024-05-23,1,20.58,9.09,20.58,0,1,6.79,20.58,588,20.58,0.0,0.2480818414322251,0,0,0.6211734693877551,588,1,20.58,1,1,1,111,Hibernating,85,High risk
CUS-03623,45-54,Female,Spain,Returning,Email,2024-04-29,Jeans,Desktop,Hibernating,2024-06-04,2024-04-30,2,124.17,37.120000000000005,124.17,0,2,25.66,62.085,576,124.17,0.0,0.17126076219715677,1,0,1.1936274509803921,576,2,124.17,1,1,1,111,Hibernating,77,High risk
CUS-03624,45-54,Female,UK,Returning,Email,2024-07-08,Shoes,Mobile,High-Value Customers,2025-11-22,2024-09-07,11,1098.04,434.98,1022.94,1,11,49.93,99.82181818181817,40,1098.04,0.09090909090909091,0.04349416796606183,1,1,7.4128228782287815,40,11,1098.04,5,5,5,555,High-Value Customers,5,Low risk
CUS-03625,55+,Male,Germany,Returning,Email,2025-02-14,Shoes,Mobile,Potential Loyalists,2025-08-18,2025-03-07,5,310.0,113.45,224.68,1,5,41.57,62.0,136,310.0,0.2,0.11824103308018317,1,0,5.689252336448598,136,5,310.0,3,3,3,333,Potential Loyalists,38,Medium risk
CUS-03626,25-34,Female,UK,Returning,TikTok Ads,2024-12-01,Shoes,Mobile,Potential Loyalists,2025-11-08,2025-03-17,3,291.89,101.44,291.89,0,3,45.34,97.29666666666667,54,291.89,0.0,0.13444829938024494,1,0,2.767045454545454,54,3,291.89,4,2,3,423,Potential Loyalists,5,Low risk
CUS-03627,25-34,Female,Italy,New,Google Search,2025-12-03,Beauty,Mobile,New Customers,2025-12-06,2025-12-06,1,57.27,25.49,57.27,0,1,13.35,57.27,26,57.27,0.0,0.18903993203058622,0,0,10.0,26,1,57.27,5,1,1,511,Potential Loyalists,5,Low risk
CUS-03628,25-34,Male,Italy,Returning,Email,2025-02-05,Jeans,Mobile,Discount Seekers,2025-10-30,2025-06-09,3,291.94,73.34,249.67000000000002,1,3,64.11,97.31333333333333,63,291.94,0.3333333333333333,0.1800589804802696,1,0,3.3204545454545458,63,3,291.94,4,2,3,423,Potential Loyalists,20,Low risk
CUS-03629,35-44,Male,France,Returning,Affiliate,2024-09-26,Jeans,Mobile,Hibernating,2024-11-22,2024-11-22,1,99.85,37.93,99.85,0,1,8.79,99.85,405,99.85,0.0,0.08090942562592048,0,0,0.7905844155844155,405,1,99.85,1,1,1,111,Hibernating,77,High risk
CUS-03630,25-34,Female,France,New,TikTok Ads,2025-08-10,Sportswear,Desktop,New Customers,2025-11-22,2025-09-02,4,279.68,93.78999999999999,279.68,0,4,47.16,69.92,40,279.68,0.0,0.14429078448170357,1,0,10.145833333333332,40,4,279.68,5,3,3,533,Potential Loyalists,5,Low risk
CUS-03631,35-44,Female,Germany,Returning,Organic Search,2023-09-01,Jeans,Mobile,Loyal Customers,2025-02-26,2024-01-13,7,599.11,186.06,518.21,1,7,66.42,85.58714285714287,309,599.11,0.14285714285714285,0.09980015927155801,1,0,2.9973622508792497,309,7,599.11,2,4,4,244,At Risk,65,High risk
CUS-03632,18-24,Female,France,Returning,Affiliate,2024-01-01,Accessories,Mobile,Hibernating,2024-02-13,2024-02-13,1,67.22,27.15,67.22,0,1,21.82,67.22,688,67.22,0.0,0.2450584007187781,0,0,0.4996580027359781,688,1,67.22,1,1,1,111,Hibernating,85,High risk
CUS-03633,25-34,Male,Spain,Returning,Organic Search,2023-07-06,Dresses,Mobile,Discount Seekers,2025-08-18,2024-06-06,8,532.82,127.9,532.82,0,8,190.94,66.6025,136,532.82,0.0,0.26381673482922513,1,0,3.2109890109890107,136,8,532.82,3,5,4,354,Discount Seekers,38,Medium risk
CUS-03634,45-54,Female,Italy,Returning,Google Search,2025-01-20,Accessories,Mobile,Potential Loyalists,2025-06-25,2025-02-11,3,231.82,81.7,231.82,0,3,31.5,77.27333333333333,190,231.82,0.0,0.11962631019292116,1,0,3.166907514450867,190,3,231.82,2,2,2,222,Hibernating,44,Medium risk
CUS-03635,25-34,Female,UK,Returning,Affiliate,2023-11-21,Bags,Desktop,At Risk,2024-12-06,2024-03-01,2,274.2,93.34,274.2,0,2,67.03,137.1,391,274.2,0.0,0.19643642118219382,1,0,0.9462435233160622,391,2,274.2,2,1,3,213,Hibernating,77,High risk
CUS-03636,55+,Female,Germany,Returning,Google Search,2025-02-09,Shoes,Desktop,Potential Loyalists,2025-10-09,2025-02-15,6,567.94,193.13,452.11,2,6,77.77,94.65666666666668,84,567.94,0.3333333333333333,0.12044106487432438,1,0,6.72239263803681,84,6,567.94,3,4,4,344,Loyal Customers,20,Low risk
CUS-03637,45-54,Male,France,New,Meta Ads,2025-11-02,Sportswear,Mobile,New Customers,2025-12-19,2025-11-25,3,338.3,106.53999999999999,338.3,0,3,68.31,112.76666666666667,13,338.3,0.0,0.16799881950763632,1,0,18.2625,13,3,338.3,5,2,3,523,Potential Loyalists,5,Low risk
CUS-03638,35-44,Female,UK,New,Meta Ads,2025-08-24,Accessories,Mobile,New Customers,2025-12-11,2025-08-31,5,282.01,122.31,282.01,0,5,33.91,56.402,21,282.01,0.0,0.10733730058242594,1,0,14.048076923076923,21,5,282.01,5,3,3,533,Potential Loyalists,5,Low risk
CUS-03639,18-24,Male,Germany,Returning,Organic Search,2023-02-14,Shoes,Mobile,Hibernating,2023-06-15,2023-04-24,2,181.56,51.41,181.56,0,2,33.8,90.78,931,181.56,0.0,0.15694650817236253,1,0,0.6943916349809887,931,2,181.56,1,1,2,112,Hibernating,77,High risk
CUS-03640,25-34,Female,Spain,Returning,Google Search,2023-09-22,Jackets,Mobile,High-Value Customers,2025-09-16,2024-08-01,8,658.36,257.22,541.22,1,8,33.14,82.295,107,658.36,0.125,0.047924801156905276,1,0,3.5120192307692304,107,8,658.36,3,5,5,355,High-Value Customers,18,Low risk
CUS-03641,35-44,Female,Germany,New,TikTok Ads,2025-10-14,Shoes,Mobile,New Customers,2025-11-06,2025-10-15,2,167.45,60.18,167.45,0,2,17.5,83.725,56,167.45,0.0,0.09462016761286834,1,0,9.246835443037975,56,2,167.45,4,1,2,412,Potential Loyalists,5,Low risk
CUS-03642,25-34,Non-binary/Other,Italy,Returning,TikTok Ads,2023-10-13,Beauty,Desktop,Potential Loyalists,2025-05-18,2024-03-23,3,371.38,132.59,371.38,0,3,71.91,123.79333333333334,228,371.38,0.0,0.1622188634979359,1,0,1.3511097410604191,228,3,371.38,2,2,3,223,Hibernating,54,Medium risk
CUS-03643,45-54,Male,Netherlands,Returning,Google Search,2023-11-05,Accessories,Desktop,Potential Loyalists,2024-09-23,2023-11-07,4,393.24,149.41,393.24,0,4,67.43,98.31,465,393.24,0.0,0.14637375995832158,1,0,1.854060913705584,465,4,393.24,1,3,3,133,At Risk,67,High risk
CUS-03644,35-44,Male,Italy,Returning,Affiliate,2023-04-12,Jeans,Desktop,Loyal Customers,2025-09-20,2024-04-20,3,376.19,128.85,284.51,1,3,38.19,125.39666666666666,103,376.19,0.3333333333333333,0.09216178386987789,1,0,1.1012562814070352,103,3,376.19,3,2,3,323,Potential Loyalists,53,Medium risk
CUS-03645,25-34,Female,France,Returning,Google Search,2024-01-31,Beauty,Desktop,Potential Loyalists,2025-04-23,2024-03-25,2,47.34,24.63,47.34,0,2,6.75,23.67,253,47.34,0.0,0.12479201331114807,1,0,1.0420827389443652,253,2,47.34,2,1,1,211,Hibernating,77,High risk
CUS-03646,25-34,Male,Spain,Returning,Display Ads,2024-08-23,Sportswear,Mobile,Champions,2025-09-05,2024-09-03,4,282.37,102.59,282.37,0,4,22.080000000000002,70.5925,118,282.37,0.0,0.07252422401051077,1,0,2.945564516129032,118,4,282.37,3,3,3,333,Potential Loyalists,18,Low risk
CUS-03647,35-44,Male,Netherlands,New,Organic Search,2025-11-28,Accessories,Mobile,New Customers,2025-12-09,2025-11-28,3,209.84,78.72,176.11,1,3,27.07,69.94666666666667,23,209.84,0.3333333333333333,0.11426280021949264,1,0,30.0,23,3,209.84,5,2,2,522,Potential Loyalists,20,Low risk
CUS-03648,35-44,Female,Poland,Returning,Affiliate,2023-09-15,Dresses,Desktop,Loyal Customers,2025-04-06,2024-09-22,2,99.72,39.85,99.72,0,2,12.48,49.86,270,99.72,0.0,0.11122994652406418,1,0,0.8706793802145412,270,2,99.72,2,1,1,211,Hibernating,77,High risk
CUS-03649,18-24,Female,Italy,Returning,Affiliate,2024-06-05,Accessories,Desktop,Potential Loyalists,2025-10-30,2024-11-11,5,311.63,122.39999999999999,311.63,0,5,55.81999999999999,62.326,63,311.63,0.0,0.1519118247380596,1,0,3.176086956521739,63,5,311.63,4,3,3,433,Potential Loyalists,5,Low risk
CUS-03650,35-44,Female,UK,Returning,Display Ads,2024-08-29,Accessories,Mobile,Hibernating,2024-09-15,2024-09-15,1,26.38,13.32,26.38,0,1,2.64,26.38,473,26.38,0.0,0.09097174362508616,0,0,0.7454081632653061,473,1,26.38,1,1,1,111,Hibernating,77,High risk
CUS-03651,25-34,Male,Germany,Returning,Google Search,2024-12-09,Shoes,Mobile,Loyal Customers,2025-08-31,2025-02-21,4,368.93,138.19,368.93,0,4,30.21,92.2325,123,368.93,0.0,0.07568772861652553,1,0,3.7654639175257736,123,4,368.93,3,3,3,333,Potential Loyalists,30,Low risk
CUS-03652,18-24,Male,Netherlands,Returning,Email,2024-12-29,Shoes,Mobile,At Risk,2025-05-15,2025-02-20,3,358.81,97.14,212.17,1,3,87.45,119.60333333333334,231,358.81,0.3333333333333333,0.1959619952494062,1,0,2.977581521739131,231,3,358.81,2,2,3,223,Hibernating,59,Medium risk
CUS-03653,25-34,Female,Spain,Returning,Google Search,2023-12-03,Shoes,Mobile,Discount Seekers,2025-12-05,2024-02-19,8,658.26,164.5,658.26,0,8,194.89,82.2825,27,658.26,0.0,0.2284357967532087,1,0,3.8447368421052635,27,8,658.26,5,5,5,555,High-Value Customers,13,Low risk
CUS-03654,18-24,Female,UK,New,Affiliate,2025-08-13,Beauty,Mobile,New Customers,2025-10-29,2025-09-07,2,63.03,32.26,63.03,0,2,6.92,31.515,64,63.03,0.0,0.098927805575411,1,0,5.180851063829787,64,2,63.03,4,1,1,411,Potential Loyalists,5,Low risk
CUS-03655,55+,Female,Spain,Returning,Email,2025-02-26,Dresses,Mobile,Loyal Customers,2025-11-14,2025-08-15,3,259.12,99.97,165.36,1,3,32.75,86.37333333333333,48,259.12,0.3333333333333333,0.11220748963579676,1,0,3.546116504854369,48,3,259.12,5,2,3,523,Potential Loyalists,20,Low risk
CUS-03656,35-44,Male,France,Returning,Meta Ads,2024-01-14,Sportswear,Mobile,Potential Loyalists,2025-02-16,2024-06-13,3,197.2,91.14000000000001,197.2,0,3,27.49,65.73333333333333,319,197.2,0.0,0.12234634385152876,1,0,1.5261142061281336,319,3,197.2,2,2,2,222,Hibernating,67,High risk
CUS-03657,18-24,Non-binary/Other,Germany,Returning,Meta Ads,2023-04-01,Jeans,Desktop,At Risk,2024-07-07,2023-07-20,2,103.55,38.94,103.55,0,2,11.34,51.775,543,103.55,0.0,0.09870310732004525,1,0,0.7261431411530814,543,2,103.55,1,1,1,111,Hibernating,77,High risk
CUS-03658,55+,Female,Netherlands,New,Google Search,2025-06-15,Accessories,Mobile,New Customers,2025-11-30,2025-07-21,3,364.24,124.80000000000001,364.24,0,3,67.83,121.41333333333334,32,364.24,0.0,0.15698845094544867,1,0,5.478750000000001,32,3,364.24,5,2,3,523,Potential Loyalists,5,Low risk
CUS-03659,45-54,Female,UK,Returning,TikTok Ads,2023-04-29,Jeans,Mobile,Loyal Customers,2025-03-27,2023-12-26,6,476.5,162.23,476.5,0,6,41.46,79.41666666666667,280,476.5,0.0,0.08004479110356012,1,0,2.2407975460122698,280,6,476.5,2,4,4,244,At Risk,57,Medium risk
CUS-03660,55+,Male,France,New,TikTok Ads,2025-10-26,Sportswear,Mobile,New Customers,2025-12-09,2025-10-28,8,695.84,243.3,648.15,1,8,90.18,86.98,23,695.84,0.125,0.11472990509147352,1,0,43.61194029850746,23,8,695.84,5,5,5,555,High-Value Customers,5,Low risk
CUS-03661,25-34,Male,Netherlands,New,Meta Ads,2025-11-16,Beauty,Desktop,New Customers,2025-11-21,2025-11-18,2,183.8,57.74,183.8,0,2,39.93000000000001,91.9,41,183.8,0.0,0.17847405354668575,1,0,15.880434782608697,41,2,183.8,5,1,2,512,Potential Loyalists,5,Low risk
CUS-03662,55+,Non-binary/Other,Germany,Returning,TikTok Ads,2024-01-17,Accessories,Desktop,Loyal Customers,2025-08-04,2024-08-07,5,249.25,119.13,249.25,0,5,23.43,49.85,150,249.25,0.0,0.08592489364823236,1,0,2.554195804195804,150,5,249.25,2,3,3,233,At Risk,30,Low risk
CUS-03663,18-24,Male,Netherlands,Returning,Meta Ads,2023-09-12,Bags,Mobile,At Risk,2024-10-14,2023-10-09,3,236.72,90.42,236.72,0,3,31.23,78.90666666666667,444,236.72,0.0,0.11655159544691174,1,0,1.3013657957244658,444,3,236.72,1,2,2,122,Hibernating,67,High risk
CUS-03664,25-34,Female,Germany,Returning,Organic Search,2024-05-16,Jackets,Mobile,Champions,2025-09-18,2024-10-13,10,1245.94,488.77,1245.94,0,10,73.85000000000001,124.59400000000001,105,1245.94,0.0,0.05595587176747817,1,1,6.1386554621848735,105,10,1245.94,3,5,5,355,High-Value Customers,18,Low risk
CUS-03665,18-24,Male,UK,Returning,TikTok Ads,2024-04-11,Accessories,Mobile,Potential Loyalists,2025-10-07,2024-05-12,6,310.11,140.76,310.11,0,6,39.15,51.685,86,310.11,0.0,0.11209414190001718,1,0,3.4785714285714286,86,6,310.11,3,4,3,343,Loyal Customers,5,Low risk
CUS-03666,25-34,Female,Spain,Returning,Google Search,2023-09-14,Beauty,Tablet,Hibernating,2024-05-02,2023-12-15,2,46.82,23.68,46.82,0,2,8.26,23.41,609,46.82,0.0,0.14996368917937544,1,0,0.8696428571428572,609,2,46.82,1,1,1,111,Hibernating,77,High risk
CUS-03667,18-24,Male,Germany,Returning,Organic Search,2024-04-12,Jeans,Mobile,Loyal Customers,2025-11-26,2024-10-29,9,888.9499999999999,299.68,817.01,1,9,69.85,98.77222222222221,36,888.9499999999999,0.1111111111111111,0.07285148101793909,1,1,5.226152623211447,36,9,888.9499999999999,5,5,5,555,High-Value Customers,5,Low risk
CUS-03668,45-54,Female,Italy,Returning,Google Search,2023-01-09,Shoes,Desktop,At Risk,2024-08-09,2023-05-08,4,356.52,94.99,356.52,0,4,94.41,89.13,510,356.52,0.0,0.209367307564367,1,0,1.3428308823529411,510,4,356.52,1,3,3,133,At Risk,75,High risk
CUS-03669,18-24,Female,Italy,Returning,Display Ads,2025-02-18,Sportswear,Tablet,Potential Loyalists,2025-10-12,2025-03-20,8,607.1,209.12,607.1,0,8,103.5,75.8875,81,607.1,0.0,0.14565156206023078,1,0,9.217665615141957,81,8,607.1,4,5,4,454,Champions,5,Low risk
CUS-03670,45-54,Male,France,Returning,Google Search,2023-08-29,Beauty,Desktop,Potential Loyalists,2025-07-21,2023-11-14,5,241.16,113.22999999999999,241.16,0,5,31.32,48.232,164,241.16,0.0,0.11494421608925424,1,0,2.1334696261682247,164,5,241.16,2,3,2,232,At Risk,54,Medium risk
CUS-03671,45-54,Female,UK,Returning,Affiliate,2023-09-24,Dresses,Mobile,Discount Seekers,2025-07-29,2024-05-25,5,498.0,90.87,207.73,2,5,213.4,99.6,156,498.0,0.4,0.2999718864211414,1,0,2.200301204819277,156,5,498.0,2,3,4,234,Discount Seekers,74,High risk
CUS-03672,55+,Male,Italy,Returning,Google Search,2023-11-24,Accessories,Mobile,Potential Loyalists,2025-07-24,2024-08-31,5,255.42,108.69000000000001,255.42,0,5,25.220000000000002,51.083999999999996,161,255.42,0.0,0.08986602052451541,1,0,2.3748374512353707,161,5,255.42,2,3,3,233,At Risk,44,Medium risk
CUS-03673,18-24,Female,UK,Returning,Email,2025-03-25,Accessories,Desktop,Loyal Customers,2025-11-07,2025-05-08,8,488.92,221.95999999999998,488.92,0,8,58.77,61.115,55,488.92,0.0,0.10730522740966604,1,0,10.361702127659575,55,8,488.92,4,5,4,454,Champions,5,Low risk
CUS-03674,25-34,Male,Germany,Returning,Meta Ads,2023-07-17,Dresses,Mobile,Discount Seekers,2025-10-13,2024-01-26,7,455.25,107.93,392.7,1,7,166.37,65.03571428571429,80,455.25,0.14285714285714285,0.267639393841897,1,0,2.843993325917686,80,7,455.25,4,4,4,444,Champions,21,Low risk
CUS-03675,18-24,Female,France,Returning,Google Search,2023-04-29,Shoes,Tablet,Hibernating,2023-12-04,2023-06-01,3,249.15,51.72,119.34,1,3,74.27,83.05,759,249.15,0.3333333333333333,0.22963947807804092,1,0,1.1203987730061349,759,3,249.15,1,2,3,123,Hibernating,100,High risk
CUS-03676,35-44,Female,Germany,Returning,Email,2023-05-01,Bags,Mobile,At Risk,2024-05-13,2023-10-14,2,300.26,111.94000000000001,206.52,1,2,43.93,150.13,598,300.26,0.5,0.1276329934048055,1,0,0.7484631147540984,598,2,300.26,1,1,3,113,Hibernating,92,High risk
CUS-03677,18-24,Male,UK,Returning,Email,2023-02-06,Bags,Mobile,Champions,2025-07-19,2024-06-27,5,507.9,217.03,507.9,0,5,37.089999999999996,101.58,166,507.9,0.0,0.06805629461091028,1,0,1.722877358490566,166,5,507.9,2,3,4,234,At Risk,54,Medium risk
CUS-03678,25-34,Female,Poland,Returning,Meta Ads,2023-09-20,Dresses,Mobile,Loyal Customers,2025-12-20,2024-06-10,5,323.55,120.6,323.55,0,5,30.31,64.71000000000001,12,323.55,0.0,0.08565534392132482,1,0,2.189748201438849,12,5,323.55,5,3,3,533,Potential Loyalists,15,Low risk
CUS-03679,25-34,Male,Germany,Returning,Organic Search,2024-12-22,Shoes,Desktop,At Risk,2025-04-28,2024-12-30,10,839.91,282.22,839.91,0,10,192.49,83.991,248,839.91,0.0,0.1864490507555211,1,1,9.74,248,10,839.91,2,5,5,255,High-Value Customers,57,Medium risk
CUS-03680,25-34,Female,France,Returning,Meta Ads,2024-01-16,Shoes,Mobile,Loyal Customers,2025-09-25,2024-08-04,6,687.2,245.02,463.13,2,6,72.78,114.53333333333335,98,687.2,0.3333333333333333,0.09576567804415906,1,0,3.060754189944134,98,6,687.2,3,4,5,345,High-Value Customers,33,Low risk
CUS-03681,25-34,Male,Netherlands,Returning,Email,2023-10-28,Jeans,Mobile,Loyal Customers,2025-11-06,2024-02-26,6,384.06,138.57,267.45,1,6,36.33,64.01,56,384.06,0.16666666666666666,0.08641975308641975,1,0,2.753140703517588,56,6,384.06,4,4,3,443,Loyal Customers,13,Low risk
CUS-03682,18-24,Female,UK,Returning,Organic Search,2023-06-07,Accessories,Mobile,Hibernating,2024-03-06,2024-01-01,2,116.08,36.33,116.08,0,2,31.21,58.04,666,116.08,0.0,0.2118949012152896,1,0,0.7779552715654952,666,2,116.08,1,1,1,111,Hibernating,85,High risk
CUS-03683,18-24,Female,UK,Returning,Meta Ads,2025-02-25,Beauty,Mobile,Potential Loyalists,2025-09-22,2025-04-06,5,169.48000000000002,64.01,120.52000000000001,1,5,28.92,33.896,101,169.48000000000002,0.2,0.14576612903225805,1,0,5.891129032258065,101,5,169.48000000000002,3,3,2,332,Potential Loyalists,26,Low risk
CUS-03684,35-44,Female,UK,Returning,Meta Ads,2024-09-30,Shoes,Mobile,Champions,2025-10-03,2024-12-22,11,1074.02,412.90999999999997,1074.02,0,11,73.49,97.63818181818182,90,1074.02,0.0,0.06404301487568735,1,1,8.772379912663755,90,11,1074.02,3,5,5,355,High-Value Customers,5,Low risk
CUS-03685,25-34,Female,France,Returning,Organic Search,2024-02-07,Shoes,Desktop,Champions,2025-09-08,2025-01-02,9,1092.73,421.06,1002.5,1,9,75.62,121.41444444444444,115,1092.73,0.1111111111111111,0.06472375572388411,1,1,4.736671469740633,115,9,1092.73,3,5,5,355,High-Value Customers,18,Low risk
CUS-03686,25-34,Male,UK,New,Meta Ads,2025-11-05,Beauty,Desktop,New Customers,2025-12-03,2025-11-05,3,170.17000000000002,67.94,170.17000000000002,0,3,17.509999999999998,56.723333333333336,29,170.17000000000002,0.0,0.09329710144927535,1,0,19.223684210526315,29,3,170.17000000000002,5,2,2,522,Potential Loyalists,5,Low risk
CUS-03687,18-24,Female,Germany,Returning,Google Search,2023-08-23,Shoes,Mobile,At Risk,2024-12-29,2023-10-15,2,126.4,32.3,59.09,1,2,27.18,63.2,368,126.4,0.5,0.1769761687719755,1,0,0.8474477958236659,368,2,126.4,2,1,1,211,Hibernating,92,High risk
CUS-03688,25-34,Female,Germany,Returning,Display Ads,2025-06-23,Shoes,Mobile,Discount Seekers,2025-11-08,2025-09-16,4,297.12,66.55,297.12,0,4,100.4,74.28,54,297.12,0.0,0.2525659086335279,1,0,7.609375,54,4,297.12,4,3,3,433,Discount Seekers,13,Low risk
CUS-03689,35-44,Female,Germany,Returning,Google Search,2024-10-08,Dresses,Tablet,Loyal Customers,2025-10-27,2025-01-04,5,414.75,171.65,152.07999999999998,2,5,24.59,82.95,66,414.75,0.4,0.05597031911503619,1,0,4.058333333333334,66,5,414.75,4,3,4,434,Potential Loyalists,20,Low risk
CUS-03690,35-44,Male,Italy,Returning,Meta Ads,2024-09-04,Jeans,Mobile,Loyal Customers,2025-11-11,2024-12-23,7,566.07,178.09,298.53999999999996,2,7,49.79,80.86714285714287,51,566.07,0.2857142857142857,0.08084629623615756,1,0,5.282541322314049,51,7,566.07,4,4,4,444,Champions,20,Low risk
CUS-03691,25-34,Male,Germany,New,Google Search,2025-06-07,Accessories,Mobile,New Customers,2025-08-21,2025-06-09,2,64.03999999999999,33.21,64.03999999999999,0,2,6.54,32.019999999999996,133,64.03999999999999,0.0,0.09266081042788325,1,0,3.5120192307692304,133,2,64.03999999999999,3,1,1,311,Potential Loyalists,30,Low risk
CUS-03692,55+,Female,Germany,Returning,TikTok Ads,2024-06-09,Sportswear,Desktop,Potential Loyalists,2025-09-14,2025-01-21,9,808.28,288.84000000000003,758.6800000000001,1,9,109.78,89.80888888888889,109,808.28,0.1111111111111111,0.11957824107356818,1,1,5.757005253940456,109,9,808.28,3,5,5,355,High-Value Customers,18,Low risk
CUS-03693,25-34,Male,Germany,New,TikTok Ads,2025-06-01,Accessories,Mobile,New Customers,2025-12-22,2025-07-04,2,116.66,39.54,57.8,1,2,22.04,58.33,10,116.66,0.5,0.1589041095890411,1,0,3.4135514018691593,10,2,116.66,5,1,1,511,Potential Loyalists,20,Low risk
CUS-03694,45-54,Male,Germany,Returning,Affiliate,2024-08-02,Sportswear,Desktop,Discount Seekers,2025-09-29,2024-10-01,9,670.74,142.60999999999999,447.87,4,9,230.12,74.52666666666667,94,670.74,0.4444444444444444,0.2554447971937926,1,0,6.358317214700193,94,9,670.74,3,5,5,355,High-Value Customers,41,Medium risk
CUS-03695,55+,Male,Spain,New,Google Search,2025-06-04,Accessories,Mobile,New Customers,2025-07-21,2025-07-21,1,23.8,10.38,23.8,0,1,6.02,23.8,164,23.8,0.0,0.20187793427230044,0,0,1.7310426540284358,164,1,23.8,2,1,1,211,Hibernating,62,Medium risk
CUS-03696,55+,Female,UK,Returning,TikTok Ads,2023-09-30,Accessories,Mobile,Potential Loyalists,2025-05-01,2023-11-15,2,60.14,27.39,60.14,0,2,12.65,30.07,245,60.14,0.0,0.1737876081879379,1,0,0.8865291262135923,245,2,60.14,2,1,1,211,Hibernating,77,High risk
CUS-03697,55+,Female,Spain,Returning,Email,2023-07-16,Shoes,Mobile,High-Value Customers,2025-06-07,2024-04-21,4,366.68,129.86,120.13,2,4,27.16,91.67,208,366.68,0.5,0.06896201503148486,1,0,1.6233333333333333,208,4,366.68,2,3,3,233,At Risk,69,High risk
CUS-03698,35-44,Male,France,Returning,Organic Search,2023-03-23,Jackets,Mobile,Champions,2025-11-30,2024-08-01,6,986.3199999999999,351.72,842.41,1,6,73.92,164.38666666666666,32,986.3199999999999,0.16666666666666666,0.06972006338187581,1,1,2.159113300492611,32,6,986.3199999999999,5,4,5,545,High-Value Customers,23,Low risk
CUS-03699,35-44,Female,Germany,Returning,Meta Ads,2024-01-31,Sportswear,Mobile,Discount Seekers,2025-09-05,2024-04-04,6,451.72,93.01,408.66,1,6,169.01,75.28666666666668,118,451.72,0.16666666666666666,0.272276190936478,1,0,3.1262482168330954,118,6,451.72,3,4,4,344,Discount Seekers,34,Low risk
CUS-03700,35-44,Female,UK,New,Meta Ads,2025-09-01,Sportswear,Desktop,New Customers,2025-11-26,2025-09-18,3,334.27,114.29,334.27,0,3,51.67,111.42333333333333,36,334.27,0.0,0.13388091413173034,1,0,8.981557377049182,36,3,334.27,5,2,3,523,Potential Loyalists,5,Low risk
CUS-03701,25-34,Female,Germany,New,Meta Ads,2025-11-18,Sportswear,Mobile,New Customers,2025-12-20,2025-12-01,4,298.62,102.25,298.62,0,4,59.71,74.655,12,298.62,0.0,0.16663410822426256,1,0,33.20454545454545,12,4,298.62,5,3,3,533,Potential Loyalists,5,Low risk
CUS-03702,45-54,Female,Poland,Returning,Email,2024-08-04,Dresses,Mobile,Discount Seekers,2025-11-16,2025-01-25,5,659.3,178.17000000000002,659.3,0,5,179.43,131.85999999999999,46,659.3,0.0,0.2139305855281199,1,0,3.5461165048543686,46,5,659.3,5,3,5,535,Potential Loyalists,13,Low risk
